slice_num,is_special_z0,z_requested_nm,z_actual_nm,n_vtk_points,n_overlap,valid_overlap_frac,nearest_fallback_frac,n_excluded,vtk_min,vtk_mean,vtk_max,vtk_range,vtk_std,fem_min,fem_mean,fem_max,fem_range,fem_std,signed_err_min,signed_err_mean,signed_err_max,abs_err_min,abs_err_mean,abs_err_max,rmse,E_L2,E_range,masked_relerr_min,masked_relerr_mean,masked_relerr_max,n_masked_included,n_masked_excluded,shape_rmse,shape_rel_l2,pearson_r,fwhm_vtk_nm,fwhm_fem_nm,fwhm_diff_nm,peak_x_vtk,peak_y_vtk,peak_x_fem,peak_y_fem,peak_loc_dx,peak_loc_dy,peak_loc_dist,pp_amp_vtk,pp_amp_fem,pp_amp_diff
159,False,159.0,157.75,3721,3721,1.0,0.0,0,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,0.007443666458129883,0.0018663178198039532,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,0.004401344232407345,0.001097185575320049,-1.01083645874962,-1.0060196648640956,-0.9989951630430969,0.9989951630430969,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062725822283616,4.681058090196773,4.816147646547336,4.907721442703738,3721,0,0.002962196134602442,1.5871873191471007,-0.9981084842703218,135.21937561035156,139.3687699383173,4.1493943279657515,0.0,0.0,5.0,-5.0,5.0,-5.0,7.0710678118654755,0.007443666458129883,0.004401344232407345,-0.003042322225722538
160,False,160.0,157.75,3721,3721,1.0,0.0,0,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,0.007443666458129883,0.0018663178198039532,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,0.004401344232407345,0.001097185575320049,-1.01083645874962,-1.0060196648640956,-0.9989951630430969,0.9989951630430969,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062725822283616,4.681058090196773,4.816147646547336,4.907721442703738,3721,0,0.002962196134602442,1.5871873191471007,-0.9981084842703218,135.21937561035156,139.3687699383173,4.1493943279657515,0.0,0.0,5.0,-5.0,5.0,-5.0,7.0710678118654755,0.007443666458129883,0.004401344232407345,-0.003042322225722538
161,False,161.0,157.75,3721,3721,1.0,0.0,0,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,0.007443666458129883,0.0018663178198039532,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,0.004401344232407345,0.001097185575320049,-1.01083645874962,-1.0060196648640956,-0.9989951630430969,0.9989951630430969,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062725822283616,4.681058090196773,4.816147646547336,4.907721442703738,3721,0,0.002962196134602442,1.5871873191471007,-0.9981084842703218,135.21937561035156,139.3687699383173,4.1493943279657515,0.0,0.0,5.0,-5.0,5.0,-5.0,7.0710678118654755,0.007443666458129883,0.004401344232407345,-0.003042322225722538
162,False,162.0,157.75,3721,3721,1.0,0.0,0,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,0.007443666458129883,0.0018663178198039532,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,0.004401344232407345,0.001097185575320049,-1.01083645874962,-1.0060196648640956,-0.9989951630430969,0.9989951630430969,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062725822283616,4.681058090196773,4.816147646547336,4.907721442703738,3721,0,0.002962196134602442,1.5871873191471007,-0.9981084842703218,135.21937561035156,139.3687699383173,4.1493943279657515,0.0,0.0,5.0,-5.0,5.0,-5.0,7.0710678118654755,0.007443666458129883,0.004401344232407345,-0.003042322225722538
163,False,163.0,157.75,3721,3721,1.0,0.0,0,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,0.007443666458129883,0.0018663178198039532,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,0.004401344232407345,0.001097185575320049,-1.01083645874962,-1.0060196648640956,-0.9989951630430969,0.9989951630430969,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062725822283616,4.681058090196773,4.816147646547336,4.907721442703738,3721,0,0.002962196134602442,1.5871873191471007,-0.9981084842703218,135.21937561035156,139.3687699383173,4.1493943279657515,0.0,0.0,5.0,-5.0,5.0,-5.0,7.0710678118654755,0.007443666458129883,0.004401344232407345,-0.003042322225722538
164,False,164.0,157.75,3721,3721,1.0,0.0,0,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,0.007443666458129883,0.0018663178198039532,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,0.004401344232407345,0.001097185575320049,-1.01083645874962,-1.0060196648640956,-0.9989951630430969,0.9989951630430969,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062725822283616,4.681058090196773,4.816147646547336,4.907721442703738,3721,0,0.002962196134602442,1.5871873191471007,-0.9981084842703218,135.21937561035156,139.3687699383173,4.1493943279657515,0.0,0.0,5.0,-5.0,5.0,-5.0,7.0710678118654755,0.007443666458129883,0.004401344232407345,-0.003042322225722538
165,False,165.0,157.75,3721,3721,1.0,0.0,0,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,0.007443666458129883,0.0018663178198039532,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,0.004401344232407345,0.001097185575320049,-1.01083645874962,-1.0060196648640956,-0.9989951630430969,0.9989951630430969,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062725822283616,4.681058090196773,4.816147646547336,4.907721442703738,3721,0,0.002962196134602442,1.5871873191471007,-0.9981084842703218,135.21937561035156,139.3687699383173,4.1493943279657515,0.0,0.0,5.0,-5.0,5.0,-5.0,7.0710678118654755,0.007443666458129883,0.004401344232407345,-0.003042322225722538
166,False,166.0,157.75,3721,3721,1.0,0.0,0,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,0.007443666458129883,0.0018663178198039532,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,0.004401344232407345,0.001097185575320049,-1.01083645874962,-1.0060196648640956,-0.9989951630430969,0.9989951630430969,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062725822283616,4.681058090196773,4.816147646547336,4.907721442703738,3721,0,0.002962196134602442,1.5871873191471007,-0.9981084842703218,135.21937561035156,139.3687699383173,4.1493943279657515,0.0,0.0,5.0,-5.0,5.0,-5.0,7.0710678118654755,0.007443666458129883,0.004401344232407345,-0.003042322225722538
167,False,167.0,157.75,3721,3721,1.0,0.0,0,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,0.007443666458129883,0.0018663178198039532,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,0.004401344232407345,0.001097185575320049,-1.01083645874962,-1.0060196648640956,-0.9989951630430969,0.9989951630430969,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062725822283616,4.681058090196773,4.816147646547336,4.907721442703738,3721,0,0.002962196134602442,1.5871873191471007,-0.9981084842703218,135.21937561035156,139.3687699383173,4.1493943279657515,0.0,0.0,5.0,-5.0,5.0,-5.0,7.0710678118654755,0.007443666458129883,0.004401344232407345,-0.003042322225722538
168,False,168.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
169,False,169.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
170,False,170.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
171,False,171.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
172,False,172.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
173,False,173.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
174,False,174.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
175,False,175.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
176,False,176.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
177,False,177.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
178,False,178.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
179,False,179.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
180,False,180.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
181,False,181.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
182,False,182.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
183,False,183.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
184,False,184.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
185,False,185.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
186,False,186.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
187,False,187.0,177.6999969482422,3721,3721,1.0,0.0,0,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,0.004871487617492676,0.0012243345845490694,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,0.0028923523179875676,0.0007216966967183311,-0.9986839243342842,-0.9953990944735577,-0.9909220538106487,0.9909220538106487,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.2182975623092894,3.872153593806962,3.933847381722137,3.978213176904266,3721,0,0.0019454194047777097,1.5889605561048024,-0.9986526753426113,137.99801635742188,143.22153357778353,5.223517220361657,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.004871487617492676,0.0028923523179875676,-0.001979135299505108
188,False,188.0,197.64999389648438,3721,3721,1.0,0.0,0,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,0.0031961798667907715,0.0008041724795475602,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,0.001909425385701713,0.0004754567576818323,-0.9870083175698352,-0.9847895567889791,-0.9819027123173427,0.9819027123173427,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059074644062,3.2838512019390866,3.3139046837257107,3.336591843370102,3721,0,0.001279336437368994,1.5908732837901114,-0.9990202738458364,140.22061157226562,142.9163814074709,2.695769835205283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031961798667907715,0.001909425385701713,-0.0012867544810890585
189,False,189.0,197.64999389648438,3721,3721,1.0,0.0,0,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,0.0031961798667907715,0.0008041724795475602,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,0.001909425385701713,0.0004754567576818323,-0.9870083175698352,-0.9847895567889791,-0.9819027123173427,0.9819027123173427,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059074644062,3.2838512019390866,3.3139046837257107,3.336591843370102,3721,0,0.001279336437368994,1.5908732837901114,-0.9990202738458364,140.22061157226562,142.9163814074709,2.695769835205283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031961798667907715,0.001909425385701713,-0.0012867544810890585
190,False,190.0,197.64999389648438,3721,3721,1.0,0.0,0,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,0.0031961798667907715,0.0008041724795475602,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,0.001909425385701713,0.0004754567576818323,-0.9870083175698352,-0.9847895567889791,-0.9819027123173427,0.9819027123173427,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059074644062,3.2838512019390866,3.3139046837257107,3.336591843370102,3721,0,0.001279336437368994,1.5908732837901114,-0.9990202738458364,140.22061157226562,142.9163814074709,2.695769835205283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031961798667907715,0.001909425385701713,-0.0012867544810890585
191,False,191.0,197.64999389648438,3721,3721,1.0,0.0,0,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,0.0031961798667907715,0.0008041724795475602,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,0.001909425385701713,0.0004754567576818323,-0.9870083175698352,-0.9847895567889791,-0.9819027123173427,0.9819027123173427,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059074644062,3.2838512019390866,3.3139046837257107,3.336591843370102,3721,0,0.001279336437368994,1.5908732837901114,-0.9990202738458364,140.22061157226562,142.9163814074709,2.695769835205283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031961798667907715,0.001909425385701713,-0.0012867544810890585
192,False,192.0,197.64999389648438,3721,3721,1.0,0.0,0,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,0.0031961798667907715,0.0008041724795475602,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,0.001909425385701713,0.0004754567576818323,-0.9870083175698352,-0.9847895567889791,-0.9819027123173427,0.9819027123173427,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059074644062,3.2838512019390866,3.3139046837257107,3.336591843370102,3721,0,0.001279336437368994,1.5908732837901114,-0.9990202738458364,140.22061157226562,142.9163814074709,2.695769835205283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031961798667907715,0.001909425385701713,-0.0012867544810890585
193,False,193.0,197.64999389648438,3721,3721,1.0,0.0,0,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,0.0031961798667907715,0.0008041724795475602,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,0.001909425385701713,0.0004754567576818323,-0.9870083175698352,-0.9847895567889791,-0.9819027123173427,0.9819027123173427,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059074644062,3.2838512019390866,3.3139046837257107,3.336591843370102,3721,0,0.001279336437368994,1.5908732837901114,-0.9990202738458364,140.22061157226562,142.9163814074709,2.695769835205283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031961798667907715,0.001909425385701713,-0.0012867544810890585
194,False,194.0,197.64999389648438,3721,3721,1.0,0.0,0,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,0.0031961798667907715,0.0008041724795475602,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,0.001909425385701713,0.0004754567576818323,-0.9870083175698352,-0.9847895567889791,-0.9819027123173427,0.9819027123173427,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059074644062,3.2838512019390866,3.3139046837257107,3.336591843370102,3721,0,0.001279336437368994,1.5908732837901114,-0.9990202738458364,140.22061157226562,142.9163814074709,2.695769835205283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031961798667907715,0.001909425385701713,-0.0012867544810890585
195,False,195.0,197.64999389648438,3721,3721,1.0,0.0,0,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,0.0031961798667907715,0.0008041724795475602,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,0.001909425385701713,0.0004754567576818323,-0.9870083175698352,-0.9847895567889791,-0.9819027123173427,0.9819027123173427,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059074644062,3.2838512019390866,3.3139046837257107,3.336591843370102,3721,0,0.001279336437368994,1.5908732837901114,-0.9990202738458364,140.22061157226562,142.9163814074709,2.695769835205283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031961798667907715,0.001909425385701713,-0.0012867544810890585
196,False,196.0,197.64999389648438,3721,3721,1.0,0.0,0,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,0.0031961798667907715,0.0008041724795475602,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,0.001909425385701713,0.0004754567576818323,-0.9870083175698352,-0.9847895567889791,-0.9819027123173427,0.9819027123173427,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059074644062,3.2838512019390866,3.3139046837257107,3.336591843370102,3721,0,0.001279336437368994,1.5908732837901114,-0.9990202738458364,140.22061157226562,142.9163814074709,2.695769835205283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031961798667907715,0.001909425385701713,-0.0012867544810890585
