slice_num,z_nm,n_points,vtk_phi_min,vtk_phi_mean,vtk_phi_max,fem_phi_min,fem_phi_mean,fem_phi_max,abs_err_min,abs_err_mean,abs_err_max,rel_err_min,rel_err_mean,rel_err_max
386,725.0,3721,-1.4442179,-1.4442178,-1.4442179,-2.153660524420521,-2.1536604996641517,-2.153660480696993,-0.7094426041171764,-0.709442579360807,-0.7094425603936481,0.4912295785975541,0.4912295917307238,0.491229608872437
387,730.0,3721,-1.4883341,-1.4883342,-1.4883341,-2.1871879920912187,-2.1871879747193286,-2.187187962112372,-0.6988539323759477,-0.6988539150040572,-0.6988539023971012,0.4695544644935405,0.4695544729640556,0.46955448463609273
388,735.0,3721,-1.4883341,-1.4883342,-1.4883341,-2.1871879920912187,-2.1871879747193286,-2.187187962112372,-0.6988539323759477,-0.6988539150040572,-0.6988539023971012,0.4695544644935405,0.4695544729640556,0.46955448463609273
389,740.0,3721,-1.4883341,-1.4883342,-1.4883341,-2.1871879920912187,-2.1871879747193286,-2.187187962112372,-0.6988539323759477,-0.6988539150040572,-0.6988539023971012,0.4695544644935405,0.4695544729640556,0.46955448463609273
390,745.0,3721,-1.4883341,-1.4883342,-1.4883341,-2.1871879920912187,-2.1871879747193286,-2.187187962112372,-0.6988539323759477,-0.6988539150040572,-0.6988539023971012,0.4695544644935405,0.4695544729640556,0.46955448463609273
391,750.0,3721,-1.5324502,-1.53245,-1.5324502,-2.2207154619777683,-2.220715449825437,-2.22071544138576,-0.688265262850571,-0.6882652506982398,-0.6882652422585629,0.4491273143170084,0.4491273198243175,0.44912732775431824
392,755.0,3721,-1.5324502,-1.53245,-1.5324502,-2.2207154619777683,-2.220715449825437,-2.22071544138576,-0.688265262850571,-0.6882652506982398,-0.6882652422585629,0.4491273143170084,0.4491273198243175,0.44912732775431824
393,760.0,3721,-1.5324502,-1.53245,-1.5324502,-2.2207154619777683,-2.220715449825437,-2.22071544138576,-0.688265262850571,-0.6882652506982398,-0.6882652422585629,0.4491273143170084,0.4491273198243175,0.44912732775431824
394,765.0,3721,-1.5324502,-1.53245,-1.5324502,-2.2207154619777683,-2.220715449825437,-2.22071544138576,-0.688265262850571,-0.6882652506982398,-0.6882652422585629,0.4491273143170084,0.4491273198243175,0.44912732775431824
395,770.0,3721,-1.5765663,-1.5765665,-1.5765663,-2.2542429336913603,-2.2542429249535094,-2.2542429191991635,-0.6776765951522368,-0.6776765864143857,-0.67767658066004,0.42984336535307993,0.42984336900300285,0.429843374545333
