z_nm,n_points,vtk_min,vtk_mean,vtk_max,fem_min,fem_mean,fem_max,mean_signed_err,mean_abs_err,max_abs_err,rmse,rel_l2_error,normalized_rmse,valid_overlap_frac,nearest_fallback_frac,shape_rmse,pearson_r
64.0,29768,-0.04545518755912781,0.015922876074910164,0.03783813863992691,-1.059909209878597,-1.044606203634749,-1.0139889127433608,-1.0605290794018714,1.0605290794018714,1.0926121559842243,1.060853848330075,45.325389531174125,0.23265178397212088,1.0,0.0,0.026248033425845408,-0.9241140058066496
65.0,22326,-0.04545518755912781,0.014813162386417389,0.03533729910850525,-1.059909209878597,-1.0454458318039586,-1.016321221394473,-1.0602589934650601,1.0602589934650601,1.0915785143197454,1.0605766143543414,47.23825742403832,0.23259098485343585,1.0,0.0,0.025954223003125207,-0.95009129388211
66.0,14884,-0.04545518755912781,0.013703490607440472,0.03284018859267235,-1.059909209878597,-1.0462853213964682,-1.018653530045585,-1.0599888121684322,1.0599888121684322,1.0905486016708552,1.0602994891565514,49.23114031123381,0.23253020959042392,1.0,0.0,0.025665634346778092,-0.9697758958285168
67.0,7442,-0.04545518755912781,0.012593862600624561,0.03034677915275097,-1.059909209878597,-1.0471247553356873,-1.0209774755281518,-1.0597186180383042,1.0597186180383042,1.0895223900978765,1.0600225481994245,51.290977012302754,0.23246947473252438,1.0,0.0,0.025382144685111917,-0.9822543785381601
68.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
69.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
70.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
71.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
72.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
73.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
